stcofips,year,month,month_t,deviation
51153,2021,6,12,282797.0642321172
51153,2021,8,1,277218.1669809412
51153,2021,8,2,266388.77347560914
51153,2021,8,3,259849.23160748548
51153,2021,8,4,258754.21146418812
51153,2021,8,5,259402.49620660575
51153,2021,8,6,262839.1603816026
51153,2021,8,7,271888.5320722455
51153,2021,8,8,269325.2542789974
51153,2021,8,9,276057.80738312553
51153,2021,8,10,282797.0642321172
51153,2021,8,11,290103.6587158607
51153,2021,8,12,282557.35000231635
51153,2021,9,1,266388.77347560914
51153,2021,9,2,259849.23160748548
51153,2021,9,3,258754.21146418812
51153,2021,9,4,259402.49620660575
51153,2021,9,5,262839.1603816026
51153,2021,9,6,271888.5320722455
51153,2021,9,7,269325.2542789974
51153,2021,9,8,276057.80738312553
51153,2021,9,9,282797.0642321172
51153,2021,9,10,290103.6587158607
51153,2021,9,11,282557.35000231635
51153,2021,9,12,272941.4117539583
51153,2022,2,1,271888.5320722455
51153,2022,2,2,269325.2542789974
51153,2022,2,3,276057.80738312553
51153,2022,2,4,282797.0642321172
51153,2022,2,5,290103.6587158607
51153,2022,2,6,282557.35000231635
51153,2022,2,7,272941.4117539583
51153,2022,2,8,270051.9787769555
51153,2022,2,9,267255.87113676366
51153,2022,2,10,272173.6381826942
51153,2022,2,11,261398.31544200372
51153,2022,2,12,266304.2066934152
51153,2022,5,1,282797.0642321172
51153,2022,5,2,290103.6587158607
51153,2022,5,3,282557.35000231635
51153,2022,5,4,272941.4117539583
51153,2022,5,5,270051.9787769555
51153,2022,5,6,267255.87113676366
51153,2022,5,7,272173.6381826942
51153,2022,5,8,261398.31544200372
51153,2022,5,9,266304.2066934152
51153,2022,5,10,266759.88484842813
51153,2022,5,11,276340.38651132205
51153,2022,5,12,265323.21333942795
51153,2022,6,1,290103.6587158607
51153,2022,6,2,282557.35000231635
51153,2022,6,3,272941.4117539583
51153,2022,6,4,270051.9787769555
51153,2022,6,5,267255.87113676366
51153,2022,6,6,272173.6381826942
51153,2022,6,7,261398.31544200372
51153,2022,6,8,266304.2066934152
51153,2022,6,9,266759.88484842813
51153,2022,6,10,276340.38651132205
51153,2022,6,11,265323.21333942795
51153,2022,6,12,279529.27599484107
51153,2022,7,1,282557.35000231635
51153,2022,7,2,272941.4117539583
51153,2022,7,3,270051.9787769555
51153,2022,7,4,267255.87113676366
51153,2022,7,5,272173.6381826942
51153,2022,7,6,261398.31544200372
51153,2022,7,7,266304.2066934152
51153,2022,7,8,266759.88484842813
51153,2022,7,9,276340.38651132205
51153,2022,7,10,265323.21333942795
51153,2022,7,11,279529.27599484107
51153,2022,7,12,275282.19139555574
51153,2022,8,1,272941.4117539583
51153,2022,8,2,270051.9787769555
51153,2022,8,3,267255.87113676366
51153,2022,8,4,272173.6381826942
51153,2022,8,5,261398.31544200372
51153,2022,8,6,266304.2066934152
51153,2022,8,7,266759.88484842813
51153,2022,8,8,276340.38651132205
51153,2022,8,9,265323.21333942795
51153,2022,8,10,279529.27599484107
51153,2022,8,11,275282.19139555574
51153,2022,8,12,276502.9068712322
51153,2022,12,1,261398.31544200372
51153,2022,12,2,266304.2066934152
51153,2022,12,3,266759.88484842813
51153,2022,12,4,276340.38651132205
51153,2022,12,5,265323.21333942795
51153,2022,12,6,279529.27599484107
51153,2022,12,7,275282.19139555574
51153,2022,12,8,276502.9068712322
51153,2022,12,9,284407.1307556135
51153,2022,12,10,278053.0521381595
51153,2022,12,11,277641.6843859119
51153,2022,12,12,284200.3702845917
51153,2023,4,1,265323.21333942795
51153,2023,4,2,279529.27599484107
51153,2023,4,3,275282.19139555574
51153,2023,4,4,276502.9068712322
51153,2023,4,5,284407.1307556135
51153,2023,4,6,278053.0521381595
51153,2023,4,7,277641.6843859119
51153,2023,4,8,284200.3702845917
51153,2023,4,9,275850.31844134047
51153,2023,4,10,281538.50078794465
51153,2023,4,11,282456.13039555657
51153,2023,4,12,286956.4399739617
51153,2023,7,1,276502.9068712322
51153,2023,7,2,284407.1307556135
51153,2023,7,3,278053.0521381595
51153,2023,7,4,277641.6843859119
51153,2023,7,5,284200.3702845917
51153,2023,7,6,275850.31844134047
51153,2023,7,7,281538.50078794465
51153,2023,7,8,282456.13039555657
51153,2023,7,9,286956.4399739617
51153,2023,7,10,275462.79806439194
51153,2023,7,11,295871.0411443754
51153,2023,7,12,319240.6207929111
51153,2023,8,1,284407.1307556135
51153,2023,8,2,278053.0521381595
51153,2023,8,3,277641.6843859119
51153,2023,8,4,284200.3702845917
51153,2023,8,5,275850.31844134047
51153,2023,8,6,281538.50078794465
51153,2023,8,7,282456.13039555657
51153,2023,8,8,286956.4399739617
51153,2023,8,9,275462.79806439194
51153,2023,8,10,295871.0411443754
51153,2023,8,11,319240.6207929111
51153,2023,8,12,301862.6009262905
51153,2023,9,1,278053.0521381595
51153,2023,9,2,277641.6843859119
51153,2023,9,3,284200.3702845917
51153,2023,9,4,275850.31844134047
51153,2023,9,5,281538.50078794465
51153,2023,9,6,282456.13039555657
51153,2023,9,7,286956.4399739617
51153,2023,9,8,275462.79806439194
51153,2023,9,9,295871.0411443754
51153,2023,9,10,319240.6207929111
51153,2023,9,11,301862.6009262905
51153,2023,9,12,297659.6639006561
51153,2023,12,1,275850.31844134047
51153,2023,12,2,281538.50078794465
51153,2023,12,3,282456.13039555657
51153,2023,12,4,286956.4399739617
51153,2023,12,5,275462.79806439194
51153,2023,12,6,295871.0411443754
51153,2023,12,7,319240.6207929111
51153,2023,12,8,301862.6009262905
51153,2023,12,9,297659.6639006561
51153,2023,12,10,304193.36763388145
51153,2023,12,11,299606.89154477254
51153,2023,12,12,304676.3259718756
51153,2024,1,1,281538.50078794465
51153,2024,1,2,282456.13039555657
51153,2024,1,3,286956.4399739617
51153,2024,1,4,275462.79806439194
51153,2024,1,5,295871.0411443754
51153,2024,1,6,319240.6207929111
51153,2024,1,7,301862.6009262905
51153,2024,1,8,297659.6639006561
51153,2024,1,9,304193.36763388145
51153,2024,1,10,299606.89154477254
51153,2024,1,11,304676.3259718756
51153,2024,1,12,303985.2209321428
51153,2024,8,1,297659.6639006561
51153,2024,8,2,304193.36763388145
51153,2024,8,3,299606.89154477254
51153,2024,8,4,304676.3259718756
51153,2024,8,5,303985.2209321428
51153,2024,8,6,294399.18487166864
51153,2024,8,7,307745.44670178584
51153,2024,8,8,299853.36646716
51153,2024,8,9,317451.28359244845
51153,2024,8,10,325657.8605630426
51153,2024,8,11,331819.23814305244
51153,2024,8,12,311175.0233725537
51155,2020,2,1,-23310.607035252382
51155,2020,2,2,-37424.0362101215
51155,2020,2,3,-19668.634058343305
51155,2020,2,4,-6733.899573117553
51155,2020,2,5,-4767.543334187823
51155,2020,2,6,-2825.994958580821
51155,2020,2,7,-11476.830289514124
51155,2020,2,8,-11521.295952826447
51155,2020,2,9,-15096.11937288873
51155,2020,2,10,-19364.857715293096
51155,2020,2,11,-28685.1121863609
51155,2020,2,12,-28937.729812564387
51155,2020,4,1,-19668.634058343305
51155,2020,4,2,-6733.899573117553
51155,2020,4,3,-4767.543334187823
51155,2020,4,4,-2825.994958580821
51155,2020,4,5,-11476.830289514124
51155,2020,4,6,-11521.295952826447
51155,2020,4,7,-15096.11937288873
51155,2020,4,8,-19364.857715293096
51155,2020,4,9,-28685.1121863609
51155,2020,4,10,-28937.729812564387
51155,2020,4,11,-37572.93039214451
51155,2020,4,12,-36648.89291079782
51155,2020,5,1,-6733.899573117553
51155,2020,5,2,-4767.543334187823
51155,2020,5,3,-2825.994958580821
51155,2020,5,4,-11476.830289514124
51155,2020,5,5,-11521.295952826447
51155,2020,5,6,-15096.11937288873
51155,2020,5,7,-19364.857715293096
51155,2020,5,8,-28685.1121863609
51155,2020,5,9,-28937.729812564387
51155,2020,5,10,-37572.93039214451
51155,2020,5,11,-36648.89291079782
51155,2020,5,12,-28799.175750134484
51155,2020,6,1,-4767.543334187823
51155,2020,6,2,-2825.994958580821
51155,2020,6,3,-11476.830289514124
51155,2020,6,4,-11521.295952826447
51155,2020,6,5,-15096.11937288873
51155,2020,6,6,-19364.857715293096
51155,2020,6,7,-28685.1121863609
51155,2020,6,8,-28937.729812564387
51155,2020,6,9,-37572.93039214451
51155,2020,6,10,-36648.89291079782
51155,2020,6,11,-28799.175750134484
51155,2020,6,12,-28541.524680895614
51155,2020,7,1,-2825.994958580821
51155,2020,7,2,-11476.830289514124
51155,2020,7,3,-11521.295952826447
51155,2020,7,4,-15096.11937288873
51155,2020,7,5,-19364.857715293096
51155,2020,7,6,-28685.1121863609
51155,2020,7,7,-28937.729812564387
51155,2020,7,8,-37572.93039214451
51155,2020,7,9,-36648.89291079782
51155,2020,7,10,-28799.175750134484
51155,2020,7,11,-28541.524680895614
51155,2020,7,12,-18077.67782087624
51155,2020,8,1,-11476.830289514124
51155,2020,8,2,-11521.295952826447
51155,2020,8,3,-15096.11937288873
51155,2020,8,4,-19364.857715293096
51155,2020,8,5,-28685.1121863609
51155,2020,8,6,-28937.729812564387
51155,2020,8,7,-37572.93039214451
51155,2020,8,8,-36648.89291079782
51155,2020,8,9,-28799.175750134484
51155,2020,8,10,-28541.524680895614
51155,2020,8,11,-18077.67782087624
51155,2020,8,12,-12866.767398892087
51155,2021,6,1,-18077.67782087624
51155,2021,6,2,-12866.767398892087
51155,2021,6,3,-17691.365430169855
51155,2021,6,4,-27936.39989150039
51155,2021,6,5,-34021.83467262183
51155,2021,6,6,-35748.75837582312
51155,2021,6,7,-37455.9709374932
51155,2021,6,8,-39797.283053092426
51155,2021,6,9,-40039.38677146932
51155,2021,6,10,-51902.90030858334
51155,2021,6,11,-52266.01922901865
51155,2021,6,12,-47892.657417527924
51155,2021,7,1,-12866.767398892087
51155,2021,7,2,-17691.365430169855
51155,2021,7,3,-27936.39989150039
51155,2021,7,4,-34021.83467262183
51155,2021,7,5,-35748.75837582312
51155,2021,7,6,-37455.9709374932
51155,2021,7,7,-39797.283053092426
51155,2021,7,8,-40039.38677146932
51155,2021,7,9,-51902.90030858334
51155,2021,7,10,-52266.01922901865
51155,2021,7,11,-47892.657417527924
51155,2021,7,12,-39975.26646971266
51155,2021,8,1,-17691.365430169855
51155,2021,8,2,-27936.39989150039
51155,2021,8,3,-34021.83467262183
51155,2021,8,4,-35748.75837582312
51155,2021,8,5,-37455.9709374932
51155,2021,8,6,-39797.283053092426
51155,2021,8,7,-40039.38677146932
51155,2021,8,8,-51902.90030858334
51155,2021,8,9,-52266.01922901865
51155,2021,8,10,-47892.657417527924
51155,2021,8,11,-39975.26646971266
51155,2021,8,12,-44544.59885038025
51155,2021,12,1,-37455.9709374932
51155,2021,12,2,-39797.283053092426
51155,2021,12,3,-40039.38677146932
51155,2021,12,4,-51902.90030858334
51155,2021,12,5,-52266.01922901865
51155,2021,12,6,-47892.657417527924
51155,2021,12,7,-39975.26646971266
51155,2021,12,8,-44544.59885038025
51155,2021,12,9,-51222.193526027
51155,2021,12,10,-52710.69535959544
51155,2021,12,11,-55061.111104714655
51155,2021,12,12,-50179.33820205735
51155,2022,5,1,-47892.657417527924
51155,2022,5,2,-39975.26646971266
51155,2022,5,3,-44544.59885038025
51155,2022,5,4,-51222.193526027
51155,2022,5,5,-52710.69535959544
51155,2022,5,6,-55061.111104714655
51155,2022,5,7,-50179.33820205735
51155,2022,5,8,-59098.56686070099
51155,2022,5,9,-52886.95159845374
51155,2022,5,10,-50621.41950324361
51155,2022,5,11,-40445.0805622137
51155,2022,5,12,-50943.11628748436
51155,2022,6,1,-39975.26646971266
51155,2022,6,2,-44544.59885038025
51155,2022,6,3,-51222.193526027
51155,2022,6,4,-52710.69535959544
51155,2022,6,5,-55061.111104714655
51155,2022,6,6,-50179.33820205735
51155,2022,6,7,-59098.56686070099
51155,2022,6,8,-52886.95159845374
51155,2022,6,9,-50621.41950324361
51155,2022,6,10,-40445.0805622137
51155,2022,6,11,-50943.11628748436
51155,2022,6,12,-38541.63754270383
51155,2022,8,1,-51222.193526027
51155,2022,8,2,-52710.69535959544
51155,2022,8,3,-55061.111104714655
51155,2022,8,4,-50179.33820205735
51155,2022,8,5,-59098.56686070099
51155,2022,8,6,-52886.95159845374
51155,2022,8,7,-50621.41950324361
51155,2022,8,8,-40445.0805622137
51155,2022,8,9,-50943.11628748436
51155,2022,8,10,-38541.63754270383
51155,2022,8,11,-46072.570298124745
51155,2022,8,12,-49130.46974381167
51155,2023,3,1,-40445.0805622137
51155,2023,3,2,-50943.11628748436
51155,2023,3,3,-38541.63754270383
51155,2023,3,4,-46072.570298124745
51155,2023,3,5,-49130.46974381167
51155,2023,3,6,-44123.30712214994
51155,2023,3,7,-52610.40911541824
51155,2023,3,8,-54055.13583058427
51155,2023,3,9,-49082.70633527776
51155,2023,3,10,-59672.090529041365
51155,2023,3,11,-56266.820077494485
51155,2023,3,12,-58301.109958081564
51155,2023,9,1,-52610.40911541824
51155,2023,9,2,-54055.13583058427
51155,2023,9,3,-49082.70633527776
51155,2023,9,4,-59672.090529041365
51155,2023,9,5,-56266.820077494485
51155,2023,9,6,-58301.109958081564
51155,2023,9,7,-56524.16975007145
51155,2023,9,8,-71597.24192136177
51155,2023,9,9,-53581.402495521965
51155,2023,9,10,-32244.9641996134
51155,2023,9,11,-52182.75329768972
51155,2023,9,12,-60034.99475722105
51155,2024,1,1,-56266.820077494485
51155,2024,1,2,-58301.109958081564
51155,2024,1,3,-56524.16975007145
51155,2024,1,4,-71597.24192136177
51155,2024,1,5,-53581.402495521965
51155,2024,1,6,-32244.9641996134
51155,2024,1,7,-52182.75329768972
51155,2024,1,8,-60034.99475722105
51155,2024,1,9,-57253.38901803779
51155,2024,1,10,-64606.166391086415
51155,2024,1,11,-61275.96770922234
51155,2024,1,12,-63141.383362965775
51155,2024,5,1,-53581.402495521965
51155,2024,5,2,-32244.9641996134
51155,2024,5,3,-52182.75329768972
51155,2024,5,4,-60034.99475722105
51155,2024,5,5,-57253.38901803779
51155,2024,5,6,-64606.166391086415
51155,2024,5,7,-61275.96770922234
51155,2024,5,8,-63141.383362965775
