target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
28011,2024,8,1,05077
28069,2022,7,2,"01107,01107"
29015,2022,6,1,29135
08037,2024,5,5,"08019,08047,08015,08015,08019"
20005,2023,4,6,"31147,29003,31147,20209,29003,20209"
21049,2024,8,3,"21097,21181,21181"
37161,2025,6,2,"37011,37011"
18137,2025,6,3,"18143,21223,18143"
01079,2024,12,2,"01095,01095"
27003,2023,8,4,"27095,27009,27095,27145"
48299,2020,5,1,48333
55129,2021,6,3,"27025,27115,27115"
21191,2025,4,4,"21201,21017,21181,21201"
12057,2025,6,1,12093
22021,2023,5,3,"22107,22107,22123"
31175,2023,3,1,31003
12057,2020,12,4,"12027,12055,12027,12055"
48337,2022,4,1,40095
18089,2020,7,1,18131
40153,2020,1,2,"20033,20033"
06109,2021,10,1,06085
08055,2024,9,4,"08021,08021,35055,08015"
48343,2021,4,1,48119
01007,2022,5,1,01107
26133,2021,9,1,26039
47039,2021,3,1,47183
19053,2024,7,5,"29061,29075,29079,29079,29211"
29065,2022,4,2,"29073,29073"
08109,2022,8,4,"08065,08093,08093,08111"
13103,2021,7,1,13107
26037,2025,5,2,"26073,26073"
42021,2024,11,1,42023
13049,2024,7,2,"13065,13065"
55027,2023,10,2,"55089,55089"
01081,2023,12,2,"13053,13053"
22079,2022,12,2,"22029,22077"
51720,2024,9,1,21133
29077,2022,4,1,29185
22083,2024,6,2,"22107,22107"
48459,2025,4,1,48379
12097,2020,6,3,"12027,12049,12049"
39111,2024,2,2,"54073,54073"
51059,2024,8,2,"51683,51685"
39113,2022,8,1,18075
13305,2020,6,2,"13005,13005"
49053,2021,7,1,04012
20139,2024,8,1,20107
08049,2021,8,2,"08065,08065"
55131,2022,6,3,"26127,26105,26127"
21009,2021,12,3,"47111,47027,47111"
40015,2023,9,4,"40043,40093,40043,40129"
22097,2021,4,7,"22125,22003,22047,22121,22125,22007,22047"
17105,2022,9,1,17147
19019,2020,6,1,19067
19031,2023,7,2,"19115,19115"
27017,2025,4,2,"27065,27065"
45065,2023,1,4,"13195,13221,13317,13317"
39137,2020,10,3,"39171,39171,39143"
26079,2024,4,6,"26029,26089,26119,26089,26029,26119"
48479,2024,9,6,"48163,48507,48047,48047,48163,48507"
21187,2025,2,7,"21223,21239,21097,21223,21017,21097,21239"
20167,2022,6,3,"20123,20089,20123"
19159,2025,4,5,"19117,19185,19117,19185,29061"
29055,2023,4,1,29123
13187,2025,6,2,"13281,13281"
16085,2020,5,5,"16087,16075,16087,16035,16061"
01101,2022,10,2,"01013,01013"
46127,2025,4,5,"19047,31173,31173,31173,31179"
20173,2023,6,1,40053
20071,2020,5,1,08025
13115,2021,7,2,"13143,13047"
45029,2021,3,3,"45011,45011,45011"
55075,2022,8,1,26019
41025,2024,7,10,"32015,32029,41031,41069,41031,41035,41049,41069,41035,16087"
49057,2022,9,1,56041
55113,2021,7,1,27115
48139,2022,4,1,48425
16019,2022,5,4,"16041,49033,56041,30031"
55109,2021,9,3,"27003,27025,27025"
54063,2021,6,2,"51580,51021"
27111,2023,8,6,"27121,27145,27149,27121,27149,27145"
28071,2021,9,1,28139
51111,2022,7,2,"37185,37185"
19191,2020,6,2,"19067,19067"
21177,2021,2,3,"21233,21233,21091"
01071,2023,4,5,"13055,13295,13295,47061,47061"
35049,2020,7,3,"35006,08021,35006"
06013,2024,2,3,"06005,06005,06009"
08015,2022,7,3,"08037,08019,08037"
13139,2024,2,4,"13195,13281,13195,13281"
08017,2025,6,6,"08011,08025,08089,08099,08025,08099"
22079,2021,4,2,"22077,22125"
20125,2021,7,2,"40035,40035"
48201,2020,8,2,"48407,48407"
13243,2024,5,1,13053
37179,2024,12,1,45023
06065,2021,3,2,"04027,04027"
01107,2025,6,3,"01065,01023,01065"
46069,2022,7,3,"46015,46005,46015"
06059,2022,7,4,"04012,06025,04012,06025"
17023,2025,6,2,"17159,17159"
48175,2020,4,2,"48285,48285"
56021,2022,7,1,56007
29001,2020,5,5,"29205,29117,29205,29129,29129"
21133,2020,2,2,"21159,51720"
40005,2022,4,2,"40095,40095"
51750,2021,8,1,51021
55033,2021,5,4,"27163,27025,27163,27163"
28053,2021,5,3,"28135,28027,28135"
05011,2022,7,2,"22067,22067"
13123,2022,6,1,13291
47095,2020,9,4,"29069,29069,47033,47183"
01073,2022,7,4,"01057,01107,01057,01133"
18067,2023,2,4,"18181,18131,18181,18009"
17203,2025,4,2,"17155,17155"
01019,2024,3,2,"13143,13143"
19013,2020,3,2,"19067,19067"
51710,2023,7,5,"51119,51199,51735,51199,51735"
31119,2021,6,1,31051
20133,2024,2,2,"20107,20107"
47189,2022,4,4,"47087,47111,47111,47111"
55075,2022,6,1,26019
47157,2020,4,3,"28009,28009,47069"
39105,2024,8,1,54073
19109,2023,6,12,"19059,27063,19195,19021,19059,19021,19195,19079,27013,27161,27013,27063"
48085,2024,11,1,48379
19179,2021,12,7,"19185,29197,29197,19183,19095,19183,19185"
40147,2024,5,1,40103
48437,2024,6,1,48191
20037,2021,6,2,"40035,40035"
01083,2022,2,3,"28141,47051,47051"
40113,2022,6,1,40053
21153,2020,7,3,"21159,21159,21063"
28053,2024,6,3,"28135,28027,28135"
13187,2020,10,3,"13281,37043,13281"
42085,2025,6,7,"39133,39151,39007,39055,39133,39007,42049"
48129,2024,5,4,"48153,40009,40009,40129"
45017,2022,6,1,45089
08021,2022,8,1,35028
30045,2024,6,2,"30037,30037"
20063,2025,6,3,"20147,20163,20163"
51153,2022,7,2,"51600,51610"
28071,2020,1,2,"28009,28009"
20035,2024,6,4,"40053,40053,40103,40103"
20187,2025,3,3,"08011,08011,08061"
46057,2021,8,9,"27081,27117,46079,46101,46005,27073,27081,46005,46079"
24017,2023,7,1,51685
51550,2023,7,2,"37177,37177"
48149,2024,2,10,"48473,48481,48239,48481,48123,48123,48239,48051,48051,48473"
51107,2021,6,1,51685
28021,2024,2,1,28077
04005,2020,6,2,"32017,49021"
33013,2022,12,2,"50005,50009"
40079,2023,1,1,40005
30069,2022,7,4,"30005,30015,30045,30005"
42081,2025,4,2,"42023,42023"
32023,2022,6,5,"32019,32027,32031,32027,32019"
01087,2021,5,2,"13053,13259"
45051,2020,6,2,"45089,45089"
54059,2025,4,3,"21071,21071,21119"
51191,2023,2,1,51021
04001,2023,8,18,"08033,08111,35051,35053,35001,35043,35053,35061,35043,08007,35039,35043,08033,08113,49015,49017,49025,49055"
51169,2022,8,3,"51520,51520,51720"
05145,2021,5,1,05123
48345,2022,6,4,"48197,48433,48275,48433"
37039,2021,5,3,"13281,13281,47105"
51700,2024,7,2,"51735,51735"
20157,2022,6,2,"20123,20123"
26041,2022,4,8,"26083,26095,26019,26029,26083,26029,26095,26019"
47167,2025,5,3,"05077,47069,47069"
08101,2021,6,3,"08003,08011,08011"
51173,2020,6,2,"51195,51520"
45073,2025,6,2,"13281,13281"
05147,2021,1,2,"05035,05035"
46091,2023,7,1,27011
20031,2024,6,3,"20107,20107,20107"
18069,2020,8,3,"18009,18009,18075"
48201,2022,1,7,"48321,48015,48373,48185,48471,48015,48185"
13289,2021,12,1,13309
20027,2020,6,2,"31067,31095"
39127,2025,6,1,39083
51013,2024,4,1,51600
39041,2025,5,4,"39005,39075,39033,39033"
22103,2021,7,6,"22057,22057,22093,28113,28113,28147"
42001,2024,4,1,42057
33009,2023,5,6,"50015,50019,50019,50001,50001,50021"
08059,2024,6,2,"08015,08065"
16001,2022,8,4,"16037,16025,16037,16087"
47095,2022,2,4,"47033,47053,47097,47053"
30059,2020,8,6,"30043,30043,56029,30043,30077,56029"
08101,2024,7,7,"08109,08015,08109,08003,08023,08109,08023"
51073,2020,12,1,51735
22009,2021,4,5,"22003,22047,22121,22003,22121"
20131,2024,6,1,31097
51183,2025,6,1,51670
20033,2022,12,3,"40003,40003,40093"
27021,2023,6,5,"27095,27095,27009,27095,27041"
29037,2022,3,2,"29185,29185"
18007,2023,2,2,"18131,18131"
13303,2022,5,4,"13301,13133,13301,13301"
26089,2023,6,10,"26079,55061,26031,26047,26097,26079,26097,55061,55075,55083"
08014,2024,7,3,"08047,08019,08047"
13045,2021,7,2,"01027,01027"
48457,2021,5,2,"48455,48455"
20007,2022,6,4,"40053,40053,40093,40093"
29053,2022,6,3,"29051,29051,29033"
37027,2020,2,1,37121
51047,2025,6,2,"51630,51630"
48007,2021,11,4,"48239,48321,48273,48175"
23013,2024,4,1,23023
51830,2024,8,1,51735
01119,2023,7,7,"28087,28099,28101,28099,28101,28087,28105"
20015,2022,8,1,40053
06053,2024,3,3,"06039,06047,06047"
08103,2024,8,2,"49009,49009"
27151,2025,6,2,"27155,27155"
31105,2025,5,3,"08115,08014,08115"
51510,2022,7,3,"51610,51600,51610"
04003,2021,10,1,04027
45025,2022,5,1,45033
48029,2024,9,3,"48163,48163,48507"
48277,2024,3,4,"40005,40069,40095,40005"
13289,2020,4,1,13283
28033,2020,6,1,28009
28147,2023,3,5,"28065,28037,28063,28065,28073"
18175,2021,10,1,21223
12071,2022,8,1,12027
48359,2020,7,1,48369
20209,2020,8,4,"20005,29177,29177,20005"
49017,2020,6,2,"32017,32017"
48477,2022,10,1,48481
48323,2021,6,1,48247
27173,2022,9,7,"27117,46101,27101,27117,27033,27101,27103"
56027,2022,6,1,56007
47025,2020,7,1,51195
35025,2025,5,1,35009
12111,2023,7,1,12055
01005,2022,5,4,"13053,13037,13053,13307"
28059,2024,3,2,"28111,28111"
40151,2023,8,3,"40053,40043,40043"
48371,2024,5,4,"48377,48109,48377,48109"
38061,2021,8,1,38083
13279,2020,6,2,"13005,13005"
18031,2025,6,1,18143
28001,2021,2,5,"22077,22125,28005,22125,28005"
13135,2024,2,1,13195
27153,2024,8,5,"27121,27149,27009,27009,27121"
30031,2024,6,1,30023
29115,2023,8,3,"29089,29175,29175"
36013,2025,5,5,"36037,36063,39007,42039,42039"
48499,2021,4,2,"48119,48119"
39115,2024,3,1,54073
13245,2024,8,3,"13125,13301,13301"
39165,2024,5,1,21023
29510,2020,7,1,17083
13031,2023,7,6,"13279,13163,13167,13175,13279,13283"
17143,2020,4,1,17169
21171,2020,1,1,21207
22115,2021,12,1,48241
29149,2021,4,2,"29179,29179"
37023,2020,11,3,"37121,37121,37199"
12107,2021,7,2,"12041,12119"
26003,2024,7,6,"26089,27031,26097,26029,26089,26097"
31139,2021,7,7,"31051,46027,46135,31015,46009,46135,31051"
26053,2023,7,3,"55037,55041,55041"
47019,2022,7,1,51520
36111,2022,9,1,36087
21217,2020,1,2,"21207,21207"
46102,2022,6,2,"31091,31103"
06035,2024,11,2,"06093,06093"
17167,2024,3,1,17005
17049,2025,5,2,"17159,17159"
46099,2021,4,18,"19141,19143,19167,27081,27083,27101,46011,27101,46011,46077,19167,46027,46067,27081,46011,46027,46067,46135"
55087,2020,4,1,55078
06019,2021,6,2,"06079,06079"
36009,2024,8,1,42023
08093,2021,8,2,"08047,08047"
13215,2021,10,2,"13259,13259"
56011,2022,5,2,"56009,56009"
47059,2020,6,3,"37199,37121,37199"
13043,2020,4,2,"13283,13283"
31097,2022,4,2,"31147,31147"
54109,2020,2,1,21159
48355,2024,7,4,"48391,48047,48047,48391"
54101,2024,7,1,54093
32005,2023,9,7,"06005,06009,06109,06005,06109,32029,32029"
31139,2024,8,5,"31011,31011,31039,31039,31173"
30007,2024,9,1,30023
37117,2024,9,1,37137
13177,2022,6,5,"13037,13249,13307,13037,13307"
51093,2022,4,2,"51740,51740"
42099,2025,6,1,42093
48253,2022,5,3,"48275,48081,48275"
38027,2024,7,5,"38093,38093,38099,38083,38093"
29153,2024,12,3,"05065,05137,05065"
20089,2020,7,1,31095
06065,2024,8,4,"04027,04027,06037,06037"
37193,2021,7,2,"37011,37011"
17161,2021,8,2,"17175,17071"
56019,2021,9,2,"30009,56017"
13165,2024,6,9,"13163,45005,45011,13163,13175,13279,13283,45005,45049"
20051,2022,4,2,"20089,20123"
21083,2021,5,1,21143
42121,2023,3,6,"39007,39155,42049,39099,39155,42049"
26097,2022,5,3,"26119,26007,26119"
47131,2022,2,5,"47033,47097,47017,47033,47017"
06093,2021,2,9,"41015,06045,41037,06045,41019,41015,41019,41019,41037"
37015,2022,5,2,"37185,37185"
40153,2020,5,2,"20033,20033"
13183,2024,6,1,13279
28013,2024,4,4,"28135,28107,28107,28135"
27097,2023,4,4,"27159,27041,27041,27159"
05057,2025,4,4,"05113,05019,05019,05113"
42057,2022,8,1,42087
51195,2020,2,1,21159
30013,2020,6,2,"30043,30077"
13223,2021,3,1,13227
27127,2023,4,9,"27013,27063,27105,27081,27117,27105,27117,27133,27081"
26077,2024,5,1,55101
46039,2022,9,9,"27083,27117,46101,27083,27117,46077,46079,46101,46077"
48299,2023,10,3,"48281,48281,48333"
55127,2023,8,2,"55089,55131"
47135,2023,3,1,47079
51165,2024,8,1,51790
48319,2020,4,1,48333
37053,2025,6,2,"37143,37187"
28109,2021,10,3,"28065,28065,28077"
19029,2023,7,4,"19145,19129,19145,19129"
21035,2024,1,4,"21139,21143,21033,21143"
55131,2022,10,1,26105
17187,2022,5,1,19115
05089,2023,7,1,05065
01033,2023,9,1,28117
12123,2021,8,2,"12041,12041"
21029,2021,1,1,21163
21095,2021,6,1,51720
19061,2025,4,2,"19045,19045"
16037,2023,6,5,"16063,16045,16047,16003,16045"
54045,2025,1,2,"21159,21195"
46017,2023,7,2,"46005,46005"
49003,2020,5,11,"16067,16083,16041,16083,32033,16041,49033,49029,32033,49029,49033"
01123,2023,8,1,13045
13085,2023,4,14,"13067,13121,13213,13291,13121,13135,13213,13011,13013,13135,13157,13311,13291,13311"
29005,2020,10,3,"19129,19129,20043"
08013,2021,7,4,"08019,08019,08107,08019"
26153,2020,8,2,"26083,26019"
17185,2024,3,3,"17033,17033,17033"
51063,2025,6,2,"51197,51197"
38077,2021,6,1,27149
20173,2023,10,1,40053
29049,2021,7,1,29107
48405,2022,3,1,48373
29183,2021,4,3,"17027,29073,29073"
48387,2023,9,3,"40005,40013,40013"
31167,2021,8,1,31051
45029,2021,7,3,"45011,45011,45011"
12051,2020,9,4,"12027,12055,12055,12055"
48139,2022,8,3,"48161,48425,48161"
45063,2021,5,2,"45011,45011"
16019,2022,9,2,"49033,56041"
39125,2024,7,1,39173
48029,2021,6,1,48507
51087,2025,6,1,51670
35001,2022,7,2,"35028,35028"
29187,2025,5,4,"29223,29017,29223,29017"
32005,2025,2,2,"06109,06109"
56009,2020,6,2,"56033,56033"
28031,2022,7,4,"28077,28091,28091,28077"
42117,2023,4,1,42093
18139,2020,7,1,18135
42099,2022,5,2,"42087,42093"
29127,2025,6,2,"17009,17009"
19115,2021,12,4,"17071,17071,19095,19095"
27003,2025,5,2,"27065,27065"
06065,2021,7,2,"04027,04027"
06059,2022,11,4,"04012,06025,04012,06025"
37195,2022,6,1,37185
27027,2023,5,5,"27159,27041,27153,27159,38003"
22055,2022,8,4,"22007,22047,22007,22047"
08045,2022,7,3,"08065,08065,56007"
08063,2020,8,1,08025
05027,2024,12,6,"05019,05109,05019,05039,05003,05011"
47099,2022,5,2,"28141,47039"
47181,2023,12,5,"28141,28141,47023,47081,47081"
48393,2024,6,5,"40045,40129,40045,40009,40129"
48089,2020,1,2,"48321,48321"
31175,2020,6,3,"31011,31003,31011"
56041,2024,6,2,"49009,49009"
37127,2021,3,2,"37181,37181"
28037,2021,3,4,"28113,28113,28147,22125"
01019,2024,7,2,"13143,13143"
08077,2020,7,4,"08053,08109,08065,49007"
21165,2024,8,4,"21017,21181,21017,21181"
13061,2023,8,4,"13259,13259,13259,13307"
31145,2024,8,5,"31047,31073,31073,31083,31137"
18177,2022,8,2,"18075,18075"
20133,2024,6,2,"20107,20107"
30063,2021,7,10,"16061,16003,16061,41063,30073,30023,30023,30043,30023,16017"
13031,2020,4,1,13283
31089,2021,6,2,"46009,46135"
01099,2024,12,1,01023
27145,2021,4,5,"27149,27023,27149,27159,27019"
35043,2021,5,3,"08007,08021,08007"
48063,2021,5,1,48379
42081,2022,7,1,42087
28109,2023,3,11,"22087,28113,28031,28111,22087,22087,28031,28065,28065,28077,28111"
27129,2021,9,13,"27033,27165,27073,27019,27171,27171,27033,27083,27101,27019,27073,27081,27083"
51165,2021,7,1,51540
26051,2020,6,2,"26133,26133"
48105,2023,6,1,48243
48469,2024,5,4,"48007,48321,48321,48007"
35005,2020,7,1,48141
01003,2022,6,5,"01035,01039,28039,01013,01035"
37087,2022,5,2,"37199,37199"
13207,2025,5,4,"13193,13237,13237,13319"
29221,2021,4,3,"29073,29073,29179"
29103,2024,4,2,"29211,29175"
55061,2024,6,2,"26089,26089"
20147,2024,4,2,"20141,20141"
06001,2021,12,1,06069
45059,2022,5,1,13147
18121,2025,6,1,18023
26079,2021,7,8,"26089,26129,26135,26089,26031,26135,26129,26135"
31067,2022,5,1,31147
05023,2024,10,6,"05029,05065,05067,05065,05029,05067"
38063,2024,5,3,"38031,38031,38093"
45051,2025,4,2,"37141,37141"
28005,2024,12,5,"28001,28147,28147,22029,28001"
04017,2021,8,1,08033
28077,2021,5,3,"28005,28113,28113"
40027,2022,7,1,40133
38005,2023,8,2,"38083,38083"
55113,2023,4,5,"55051,55051,55069,55085,55125"
23031,2023,5,3,"23023,33013,33013"
26151,2025,5,2,"26011,26069"
39011,2024,5,2,"39021,39021"
01037,2024,4,1,01017
27005,2024,6,1,27041
18027,2024,5,1,17033
48445,2024,6,1,48153
46037,2024,6,1,27073
53039,2020,5,3,"53011,53037,53053"
48109,2020,6,2,"48141,48141"
01097,2023,4,3,"01023,28111,28111"
28047,2024,12,3,"28039,28039,28111"
17067,2022,5,3,"19087,29103,29103"
29223,2024,6,2,"29157,29157"
45003,2025,4,2,"13163,13163"
19013,2025,6,2,"19055,19055"
28045,2024,4,1,28111
08089,2023,8,3,"08023,35007,08043"
26103,2023,5,8,"55029,55037,55075,55037,55041,55125,55029,55075"
29147,2022,5,1,31147
32019,2021,12,3,"32027,32027,41037"
48201,2022,5,7,"48321,48015,48373,48185,48471,48015,48185"
31051,2025,6,1,31167
31037,2023,10,1,31173
48381,2023,4,2,"35037,35037"
21151,2021,2,1,21173
29079,2020,5,1,29033
51051,2023,2,1,51720
05043,2023,12,1,05107
20169,2024,3,3,"20123,20141,20123"
12083,2025,6,6,"12007,12041,12105,12041,12007,12105"
28141,2025,2,3,"28139,47069,28139"
27121,2022,9,2,"27155,27155"
29163,2024,4,1,29175
55123,2023,4,1,55141
45035,2021,12,3,"45043,45089,45043"
47003,2023,7,1,47061
20045,2023,9,7,"20107,20209,29037,20209,20107,29013,29037"
06045,2022,9,4,"06055,06013,06041,06055"
13261,2021,6,6,"13269,13053,13259,13269,13269,13259"
47181,2025,5,1,28003
27035,2024,8,4,"27065,27009,27065,27009"
29101,2023,3,1,20209
47059,2022,2,2,"37199,37199"
20161,2020,7,4,"31067,31133,31067,31095"
12069,2022,11,2,"12055,12055"
48193,2020,1,2,"48425,48425"
18007,2023,6,2,"18131,18131"
01039,2025,6,2,"01085,01085"
26067,2023,4,4,"26155,26111,26145,26155"
20133,2021,5,1,40035
51119,2022,5,1,51735
08031,2020,7,3,"08019,08047,08119"
40113,2024,3,4,"40053,40083,40119,40119"
05135,2024,5,2,"05137,05137"
18129,2024,1,3,"21233,21055,21233"
19075,2023,3,2,"19079,19079"
22027,2022,10,2,"22067,22067"
39029,2024,10,5,"39133,39075,39133,39153,39169"
05133,2024,12,2,"05109,05109"
16057,2020,2,6,"16061,30061,16061,30061,30089,53023"
28047,2023,4,6,"22075,28035,28073,28091,28035,28111"
19101,2021,6,1,29197
13311,2022,6,6,"13011,13011,13013,13157,13111,13111"
47073,2023,1,1,51520
48467,2022,8,1,48161
31173,2020,7,10,"19085,19085,31177,31037,31167,31027,31027,31119,31139,31167"
31129,2021,12,1,20123
06017,2025,2,1,06109
55027,2024,4,1,55101
19173,2020,6,5,"19071,19129,19155,19071,19129"
45051,2022,3,4,"37141,37141,45089,45089"
06071,2020,8,6,"32017,06051,06083,06111,06111,32017"
45045,2021,4,2,"37087,37087"
12115,2025,6,3,"12049,12049,12105"
39069,2020,10,1,39143
48189,2023,7,1,48011
12081,2020,8,3,"12055,12055,12055"
45035,2020,4,1,45089
29177,2023,6,3,"20209,20209,29037"
06093,2024,7,3,"41019,41019,41019"
49057,2021,5,4,"16007,16041,16007,16041"
31153,2023,8,2,"19145,19165"
53011,2025,2,7,"41007,41027,53041,41027,53039,53041,53077"
21047,2021,3,4,"21143,21233,21233,21143"
42095,2025,5,3,"34037,34021,34037"
18141,2020,6,2,"18131,18131"
54059,2022,7,1,51167
31111,2022,9,1,31091
56035,2022,7,7,"56007,56017,49033,56041,56007,56041,30031"
47149,2023,7,1,47061
40047,2023,8,1,40043
26145,2021,6,1,26011
17119,2020,8,2,"17013,17013"
47185,2023,2,1,47061
12069,2021,3,2,"12055,12055"
50021,2020,8,2,"50017,50017"
51083,2022,5,1,37185
29111,2022,4,1,17071
31119,2023,8,2,"31089,31173"
45073,2022,9,9,"13011,13195,13011,13281,13195,13281,13011,37087,37087"
48167,2023,11,2,"48481,48339"
29167,2024,3,1,29083
13025,2020,6,2,"13005,13005"
51775,2024,5,1,51063
17075,2023,8,1,18181
05001,2024,2,3,"05123,28027,28143"
39041,2022,8,1,39005
48231,2024,6,1,40013
06059,2021,3,2,"04012,04012"
16001,2024,5,3,"16083,16087,16083"
42083,2025,5,2,"42039,42049"
12009,2023,10,3,"12093,12055,12093"
04027,2023,12,1,04023
13179,2023,1,2,"13107,13279"
17143,2020,8,1,17169
08059,2021,9,1,08065
13011,2020,4,3,"13281,13059,13059"
47161,2021,7,2,"47039,47183"
22063,2025,4,4,"22007,22093,22093,28113"
31185,2020,6,10,"31037,31109,31141,31155,31095,31141,31067,31095,31109,31109"
49049,2022,7,3,"49047,49047,49029"
19099,2022,9,1,19079
29091,2025,6,2,"05065,05121"
32011,2022,5,4,"16083,32001,32027,32001"
20095,2020,6,1,20033
47179,2023,7,1,51520
48037,2021,3,2,"48459,48119"
36027,2025,6,1,34037
35035,2023,8,8,"35041,35029,35053,35057,35029,35053,48243,48243"
45007,2023,6,3,"13195,13317,13195"
38011,2024,5,2,"30109,38089"
23003,2021,6,1,23007
47047,2022,2,7,"28139,28137,28139,47109,47033,47097,47097"
29131,2024,4,2,"29053,29053"
18123,2024,7,5,"18125,18173,18173,21183,21183"
21185,2025,6,1,18143
18127,2020,1,2,"18131,18131"
20117,2022,6,3,"20013,31147,31147"
54047,2020,3,1,21159
19125,2024,10,2,"19185,19185"
26121,2024,6,2,"55101,55101"
20015,2024,5,1,40053
21043,2021,3,1,21115
39135,2020,6,1,18075
01093,2021,12,4,"01107,28141,01107,28141"
20129,2025,6,3,"08011,08099,08099"
40037,2024,5,4,"40083,40103,40083,40103"
05115,2024,8,4,"05105,05137,05137,05105"
22059,2021,5,3,"22077,22125,22003"
48293,2020,2,2,"48313,48313"
19127,2023,6,2,"19079,19079"
06001,2020,4,1,06095
21175,2020,5,2,"21159,21159"
13277,2020,3,2,"13017,13017"
17107,2023,2,4,"17147,17147,17147,17173"
51640,2024,1,1,51063
51109,2021,8,1,51540
17201,2020,6,1,55055
08055,2023,8,14,"08021,08105,08021,35007,35055,08043,35007,08043,08015,08043,08051,08053,08079,08105"
30111,2020,5,2,"56033,56029"
28127,2024,1,1,28063
48349,2024,2,6,"48289,48309,48145,48289,48309,48395"
01017,2021,7,4,"01027,13149,01027,13149"
42121,2023,7,3,"39007,42049,42049"
48189,2020,6,2,"48369,48369"
13245,2023,4,8,"13107,13107,13125,13167,13301,13303,13301,13317"
48001,2025,5,1,48455
48483,2024,6,5,"40043,40045,48191,48191,40045"
19085,2024,7,5,"19093,19093,31173,31039,31173"
55013,2021,6,2,"27163,27163"
27097,2023,8,5,"27159,27041,27121,27041,27159"
34005,2022,6,4,"34019,34019,42077,42095"
18159,2025,4,2,"18103,18103"
27141,2021,4,9,"27025,27163,27019,27025,27115,27041,27067,27153,27019"
48141,2023,6,5,"35029,35051,35005,35051,48243"
53019,2023,11,4,"53025,53007,53017,53025"
55009,2024,7,1,26089
51059,2023,7,1,51685
20135,2024,7,1,20141
40059,2022,7,5,"40043,40003,40093,40043,40093"
13035,2022,6,2,"13247,13247"
17031,2024,5,2,"18111,18149"
30033,2022,7,3,"30027,30005,30027"
29095,2020,3,2,"29033,29033"
20151,2021,4,1,40003
30111,2023,6,1,30107
18003,2024,5,1,39003
47111,2025,5,2,"21053,47137"
13111,2024,7,1,13281
13133,2020,4,2,"13059,13059"
01015,2024,5,1,13143
08113,2021,8,3,"08029,08053,08053"
51045,2022,6,1,51775
42105,2025,3,1,42093
17087,2024,8,7,"21139,17069,21139,17003,17069,17003,29157"
45065,2023,9,3,"13195,13317,13317"
54045,2025,5,2,"21159,21195"
53065,2023,9,7,"53047,53025,53047,16017,16021,16009,16017"
49025,2022,9,3,"04012,49001,49001"
19047,2021,6,6,"19021,19035,19021,19035,19035,31043"
29145,2021,6,2,"40035,40035"
51760,2023,4,2,"51036,51036"
36111,2024,6,1,34031
55001,2023,3,5,"55047,55047,55135,55047,55135"
22033,2020,8,5,"22093,28005,22077,28005,22077"
29099,2025,5,3,"29073,29157,29157"
38077,2021,10,1,27149
51830,2021,9,1,51735
30105,2023,5,2,"30091,30091"
42045,2022,7,1,42077
49013,2021,9,2,"49039,49039"
29183,2021,8,2,"29073,29073"
31095,2022,5,1,20089
16013,2021,9,3,"16053,16053,16053"
47179,2020,6,4,"37121,51520,37121,37199"
39157,2022,2,1,39005
28121,2022,2,4,"28063,28077,28065,28077"
27123,2021,7,3,"27025,27019,27025"
42051,2023,4,1,54093
05013,2022,11,3,"05003,05003,22067"
29087,2020,5,8,"19071,19145,31131,19145,31097,31131,31133,31133"
48239,2023,7,3,"48007,48391,48391"
17095,2022,6,3,"17071,19115,17071"
20155,2024,9,1,20097
50019,2020,8,1,50017
41051,2020,9,3,"53039,53039,53077"
40037,2021,4,2,"40103,40103"
12105,2020,7,3,"12027,12027,12027"
33003,2021,6,3,"23007,50009,50009"
48389,2023,6,1,35005
01121,2024,8,1,13143
27027,2023,9,4,"27159,27041,27153,27159"
47017,2023,8,8,"47135,47135,47033,47045,47023,47023,47033,47075"
55031,2021,6,2,"27025,27025"
12101,2020,11,3,"12017,12055,12017"
54013,2024,7,1,54073
48285,2023,5,5,"48481,48175,48481,48175,48391"
13229,2021,3,1,13279
47101,2022,5,3,"47005,47039,47039"
41071,2020,12,4,"41027,41065,41031,41065"
39045,2024,7,1,39083
13137,2021,4,4,"37043,37113,37043,37113"
48119,2025,4,2,"48379,48379"
26065,2025,5,1,26117
28037,2021,7,6,"22037,28113,28113,28147,22037,22125"
29027,2024,4,5,"29173,29175,29053,29089,29175"
12099,2020,6,2,"12055,12055"
16029,2024,8,2,"16071,16071"
05107,2021,3,4,"05035,05123,05123,05035"
17045,2024,4,2,"17033,18045"
23027,2021,7,4,"23007,23023,23023,23007"
51105,2021,6,1,51720
38017,2022,7,1,27155
46039,2024,6,3,"27023,27023,27127"
56025,2020,5,5,"56017,56029,56033,56017,56029"
20137,2024,10,9,"20163,20163,20183,31061,31073,31137,31061,31099,31137"
48215,2020,3,2,"48247,48247"
26081,2023,6,1,26105
31107,2025,4,3,"31179,31167,31179"
01089,2022,10,1,47061
51033,2025,6,2,"51630,51630"
51003,2022,5,1,51660
46117,2022,7,1,46015
27167,2021,6,6,"27041,27149,27041,27153,27159,27149"
12086,2022,6,2,"12051,12051"
22097,2023,5,1,22121
48325,2022,4,2,"48127,48127"
21209,2025,6,9,"21011,21049,21173,21181,21049,21103,21181,21201,21103"
40107,2024,3,3,"40119,40083,40119"
36027,2022,3,2,"36087,36087"
21079,2020,7,1,21005
12133,2021,10,1,01039
