target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
48079,2024,6,71,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48309,48349,48153,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,48289,05095,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48471,05025,48429,48333,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48191,48047"
48271,2024,5,63,"40093,05065,40053,40119,05137,48247,40023,48323,48309,48153,48145,40045,40059,48487,40067,40043,40083,48455,40017,48289,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48429,48333,40003,05123,05107,48239,48093,48009,05011,40129,22011,48191,48047"
28031,2022,7,64,"13147,47083,13149,47053,28137,47051,47017,12051,47005,28073,12029,47087,01013,13125,12027,13157,28065,13053,47127,47069,28091,01075,37055,13309,28037,01035,13037,47033,01133,01107,13195,37003,13317,47027,28057,13159,13013,01131,13291,13137,47097,13307,13259,13011,28013,37137,47039,13247,37185,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,13133,37141,47075,28141,45089"
39047,2025,4,91,"39151,21147,21025,39133,21069,21231,21039,18131,51830,39055,39083,51610,21071,21049,18025,51685,21197,39171,21053,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,21097,21201,21109,39153,21095,21159,21193,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,21153,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,21165,51580,21195,21181,39005,39103,39085,21203,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
39057,2022,6,28,"18109,42077,18157,42095,51600,51610,51167,42087,51775,54049,18171,51720,51735,51595,42043,18159,51540,51678,21189,54009,42025,51520,51660,39005,42093,18119,51740,18021"
45045,2024,7,47,"12017,12115,13061,13125,12027,13065,13053,13249,13271,47137,28147,37005,37177,13315,28111,28037,13143,13279,13225,13163,47055,13175,47023,13013,12041,13307,28117,12055,13283,13219,47117,13087,28063,37011,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071"
46045,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
42117,2023,4,59,"39151,39133,21069,54089,54093,39155,18131,51830,39055,39083,39115,51183,51685,42049,51021,18103,39077,39075,51720,54105,39093,51735,51595,39099,39153,39143,39095,39043,39169,18141,51620,51095,39101,51045,39139,39117,39007,51750,51520,39033,39175,51119,51199,39035,18009,51660,39005,39103,39085,51036,42093,21063,39123,21223,42039,18181,39173,39147,51530"
05115,2021,3,26,"05065,48163,48247,48459,48287,22007,48455,48119,22125,40033,22077,22121,22047,05101,05035,48379,40103,22027,22093,48461,40003,48199,05123,48507,48483,40029"
42111,2024,12,88,"39151,21147,21025,39133,21069,18131,51830,39055,21233,39083,51610,21071,21049,18025,51685,21197,39171,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,18173,21097,21115,21201,39153,21095,21159,21193,21219,39143,39095,21139,18143,54073,21239,39043,21065,18023,39169,51678,18129,42089,21153,21169,21175,39101,18123,21237,39063,21225,39117,39007,39033,21081,21165,51580,21195,21133,21181,21113,39005,39103,39085,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
18139,2020,7,20,"18131,51600,51610,51685,21055,51720,18075,51735,21027,21005,51195,21159,51840,18135,21221,51520,18009,21143,21063,21223"
05131,2021,4,25,"48163,48247,48459,48287,22007,48455,48119,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
29079,2023,6,83,"19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,29037,27173,17051,31003,46023,27153,46099,31139,29155,19035,31159,27095,46045,27063,46125,19119,29123,38083,46097,27133,38019,27159,27105,46101,27011,19129,27041,38003,19143,46079,20209,31091,46111,29135,19189,27081,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,29221,19093,46087,46027,29186,29003"
37069,2020,6,13,"13017,37121,12027,13059,13005,37199,13003,12055,13283,13281,28009,12049,45089"
49013,2024,6,21,"08021,08111,08003,08015,30109,08033,16083,30023,49009,16071,08029,16035,08065,30053,16087,30039,08109,30037,08019,08023,08047"
31145,2021,7,58,"27067,46035,46005,27115,19167,19193,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,17023,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
42099,2022,5,27,"18109,42077,18157,42095,51600,51610,51167,42087,51775,18171,51720,51735,51595,42043,18159,51540,51678,21189,54009,42025,51520,51660,39005,42093,18119,51740,18021"
29127,2025,6,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
34021,2021,8,4,"25019,23023,44001,23015"
20125,2021,11,66,"27117,46035,46005,19167,19193,19141,27141,19185,46023,29197,27153,27029,27171,46099,19035,27063,46009,46125,27073,19119,19041,46097,27093,27133,27101,19051,27105,27165,46101,29103,27163,27041,19143,46079,31091,46111,27145,27081,46083,17079,31117,29051,29073,17071,27009,31043,17039,27149,27025,19021,46135,31051,29151,17133,27121,27083,46067,46011,27033,19059,46077,17123,19093,46087,17013,46027"
19115,2021,12,56,"27117,46035,31103,46005,19167,19193,19183,19141,29185,19185,46023,29197,46099,19035,27063,46009,46125,19119,19041,46097,27133,27101,27105,46101,29103,19143,46079,31091,46111,20123,29135,19095,27081,46083,17079,29051,29073,17071,31043,31147,17039,19021,46135,31051,29151,17133,27083,46067,27033,19059,46077,19093,46087,17013,46027,29041"
51037,2021,8,16,"39083,51685,21173,51021,51720,51735,21091,21115,39143,18159,51540,18055,51520,51640,51580,51131"
27003,2025,5,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
40047,2020,1,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
28089,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
06065,2021,7,18,"06025,04027,35028,06033,06079,32013,06085,06069,06045,32001,06013,06075,04011,32510,32029,06021,04012,06055"
35015,2021,5,17,"06025,04027,06023,35028,06033,06079,32013,06069,06045,32001,06013,04011,32510,32029,06021,04012,06055"
48341,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
39089,2020,5,14,"18131,51600,51610,51685,51720,18075,51735,21005,21159,51840,51520,18009,21063,21223"
06059,2022,11,35,"06025,04027,32019,06091,06049,35059,35028,06079,06081,35037,35041,32005,35009,35053,06035,06085,06069,06041,35039,32001,06097,35006,06013,35003,06075,06053,04011,06087,32510,32029,32021,04012,32027,06055,04023"
24011,2020,4,14,"18131,51600,51610,51685,51720,18075,51735,21005,21159,51840,51520,18009,21063,21223"
18137,2022,9,24,"42077,42095,51600,51610,51775,51720,18075,51735,51820,51595,42017,51678,51620,54009,51683,39007,42025,51520,39175,18009,51660,39005,42093,39173"
31045,2022,5,74,"19027,46015,27117,46035,31103,46005,19167,19193,19023,19183,46073,19141,19185,46023,29197,46099,17091,19035,20013,27063,46009,46125,19119,29115,19041,46097,27133,17063,27101,20089,27105,46101,29103,19143,46079,19025,31091,46111,20123,29135,27081,46083,19115,31061,29051,29073,17071,19073,46127,31043,31147,17039,19149,19021,19087,46135,31051,17069,29093,29151,19197,27083,19101,46067,27033,27103,19059,46077,19093,46087,17013,29033,46027,29041"
13205,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
37195,2022,6,69,"13147,47083,13149,47053,28137,47051,47017,12051,47005,28073,45043,47087,01013,13125,12027,13157,28065,13053,13249,47069,28091,12043,01075,28039,13059,13111,13309,28037,01035,13037,01039,47033,01133,01107,13195,13317,47027,28057,13159,13013,01131,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,13247,37185,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,45033,13133,37141,47075,28141,45089"
27027,2023,5,86,"19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,27173,17051,31003,46023,27153,46099,31139,29155,19035,31159,27095,46045,27063,46125,19119,29123,38083,46097,27133,38019,17159,27159,27105,46101,27011,19129,17173,27041,38003,19143,46079,20209,31091,46111,29135,19189,17023,27081,17015,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,29221,19093,46087,46027,29186,29003"
46077,2025,6,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
22055,2022,8,42,"40093,48057,48131,40053,22117,22083,48115,22101,40075,22007,48145,40043,22091,05081,05037,48321,22125,48377,48071,48425,40005,05077,40019,22037,22121,22047,40105,48025,48127,48197,48395,40095,48249,48161,48297,40069,40003,05123,22025,40029,48435,22067"
22017,2023,5,31,"40093,40053,48243,40043,22091,48391,05111,40005,05077,05039,48175,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
28109,2020,2,13,"13017,37121,12027,12053,47069,13059,37199,12055,13283,13281,28009,12049,45089"
21205,2020,6,17,"18131,51600,51610,51685,21055,51720,18075,51735,21005,51195,21159,51840,21221,51520,18009,21063,21223"
08045,2022,7,43,"08111,30049,30057,30031,16053,16009,16083,16045,30023,30015,30007,30051,30073,30035,16037,30041,16079,16021,30043,30045,49039,30099,30005,30101,08037,08065,49047,16087,30039,30077,30061,30093,30027,30001,30013,49033,16025,30103,08019,30059,08093,49029,08047"
08063,2020,8,37,"08021,16029,49021,16075,08003,16009,16083,16045,30023,16041,16079,16021,30043,08119,08105,16065,16035,49007,30101,08065,16087,30039,08109,30089,30077,30061,30093,16067,08053,08025,49033,16025,16061,08019,16059,49029,08047"
46115,2023,7,87,"31089,19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,29037,27173,31003,29211,46023,27153,46099,31139,29155,19035,31159,27095,29149,46045,27063,46125,19119,29123,38083,46097,27133,38019,27159,19067,27105,46101,27011,19129,27041,38003,19143,46079,20209,31091,46111,31183,19189,29175,27145,27081,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,19093,46087,46027,29186,29003"
05027,2024,12,27,"05065,48057,48163,05137,48493,22041,48455,22091,05017,22029,05077,05109,05039,05053,48489,05079,05113,48379,48407,05025,40003,48507,05011,05019,05003,05067,48047"
12129,2021,8,47,"28113,47083,13149,37043,28137,28045,13269,47087,37121,12027,13053,13021,37127,28091,13141,28147,13005,13309,13143,13037,13231,13279,37199,01107,13317,28057,47171,13291,12041,47097,13259,13119,28013,47039,13117,13257,37113,47109,37075,13063,28139,13265,13301,13281,28027,28141,13197"
47099,2022,5,64,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,13249,28091,12043,13059,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,37099,13247,37185,47109,28063,28139,13301,13281,13221,13319,28077,28027,45033,13133,37141,28141,45089"
18057,2023,7,43,"39151,54059,54093,18131,51830,51183,51685,54045,42049,51021,18103,51720,54105,39093,51735,51595,21201,39153,39143,39169,51620,51095,51045,54109,39007,39161,51750,51520,51119,51199,39035,51660,39103,39085,51036,42093,21063,39123,42039,18181,39173,21161,51530"
29043,2020,6,54,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,19133,31141,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
47181,2023,12,60,"28005,13061,12093,13125,12027,13053,13271,47137,13141,01063,13239,37177,13315,28111,13143,01085,13279,13225,13261,13163,47101,13175,13195,13317,28131,47177,45011,47023,13013,01017,12041,13307,28117,12055,13283,28143,13117,47117,47095,13047,28063,47081,37011,13293,47135,13193,13301,28161,13281,28135,28107,12049,28077,28027,13133,47075,13029,28141,47071,45005"
54095,2020,6,17,"18131,51600,51610,51685,21055,51720,18075,51735,21005,51195,21159,51840,21221,51520,18009,21063,21223"
48089,2020,1,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
31175,2020,6,54,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,19133,31141,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
48491,2021,3,26,"05065,48163,48247,48459,48287,22007,48455,48119,22125,40033,22077,22121,22047,05101,05035,48379,40103,22027,22093,48461,40003,48199,05123,48507,48483,40029"
36105,2020,6,4,"50017,23023,44001,23029"
01051,2021,11,52,"13147,47083,13149,47053,28137,28045,47017,47005,45043,01043,47087,37121,13125,12027,13157,28065,13053,28091,13059,13005,13111,13309,28037,13037,01039,47033,37199,01107,13317,47027,28057,13013,47111,13291,47097,13307,13259,28013,47039,13247,13257,47109,28063,28139,13301,13281,13221,28077,28027,37141,28141,45089"
37127,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
21023,2022,5,27,"18109,42077,18157,42095,51600,51610,51167,42087,51775,18171,51720,51735,51595,42043,18159,51540,51678,21189,54009,42025,51520,51660,39005,42093,18119,51740,18021"
17075,2020,1,57,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,31025,27071,19071,31147,20033,31133,31155,31077,29089,17013,29033,29041,29177"
28037,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
20073,2021,7,58,"27067,46035,46005,27115,19167,19193,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,17023,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
13045,2024,12,63,"01023,28019,13091,13061,13125,28065,13053,47069,13271,47137,37143,28023,13109,28147,37005,01095,12067,28039,13315,28111,45023,28015,13093,12075,13163,12015,13175,28101,28069,47159,01131,28051,12041,13307,28001,37187,13209,13259,13283,13219,37113,13087,12105,37011,13237,28139,13193,13235,13301,12007,28159,28083,13281,28041,13221,13319,47173,12049,28129,28061,13023,37141,13197"
19013,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
01019,2024,7,47,"12017,12115,13061,13125,12027,13065,13053,13249,13271,47137,28147,37005,37177,13315,28111,28037,13143,13279,13225,13163,47055,13175,47023,13013,12041,13307,28117,12055,13283,13219,47117,13087,28063,37011,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071"
47011,2020,5,15,"13017,37121,12027,47069,13059,37199,28057,12055,13283,01029,37011,13281,28009,12049,45089"
46107,2022,4,77,"19027,46015,27117,46035,31103,46005,19167,19193,19023,19183,46073,19141,29185,19185,46023,29197,46099,19035,20013,27063,46009,46125,19119,29115,19041,46097,27133,17063,27101,20089,27105,46101,29103,19143,46079,19025,31091,46111,20123,29135,27081,46083,17079,17129,19115,31061,29051,29073,17071,19073,46127,31043,31147,17039,19149,19021,19087,46135,31051,29093,29151,19197,17133,27083,19101,46067,27033,27103,19059,46077,20207,19093,46087,17013,29033,46027,29041"
08077,2020,7,38,"08021,16029,49021,16075,08003,16009,16083,16045,30023,16041,49005,16079,16021,30043,08119,08105,16065,16035,49007,30101,08065,16087,30039,08109,30089,30077,30061,30093,16067,08053,08025,49033,16025,16061,08019,16059,49029,08047"
12089,2020,6,13,"13017,37121,12027,13059,13005,37199,13003,12055,13283,13281,28009,12049,45089"
21123,2022,9,24,"42077,42095,51600,51610,51775,51720,18075,51735,51820,51595,42017,51678,51620,54009,51683,39007,42025,51520,39175,18009,51660,39005,42093,39173"
21165,2024,8,53,"39151,54093,39111,39055,21233,51600,54051,39083,51610,51685,21055,39075,21033,21017,51735,42023,51063,18173,21097,18165,21201,51570,39067,51840,21219,21139,54073,39043,39169,51678,18129,39019,54103,21225,51790,51683,39117,39007,51640,54069,51580,21181,39005,39103,39085,18125,39157,51670,51630,39123,39173,39147,51530"
47151,2023,2,149,"13097,28113,28097,01023,12081,13035,28019,13091,13151,28121,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,28127,13053,13021,13271,28079,13135,28023,13295,28091,13141,28163,13207,37177,13315,28151,13167,28035,13255,28043,28111,13309,28085,28037,01035,47079,28125,13079,13037,28087,28025,13145,13231,47061,28015,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,28133,13317,28105,28101,28069,28155,28067,01099,47023,13159,13013,37091,01131,13263,28051,13089,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28159,28083,13281,28041,28075,28135,28007,13211,28107,13067,13221,13319,28089,01007,28077,28129,28061,28027,13187,13133,47075,28011,13107,13199,13197"
51087,2022,3,24,"18109,42077,18157,42095,51600,51610,51167,42087,51775,51720,51735,51595,42043,18065,18159,51540,51678,54009,42025,51520,51660,39005,42093,51740"
13061,2023,8,112,"13097,28097,12081,13035,28019,13151,28005,13055,28073,13269,28103,13009,13125,12027,13157,28065,13085,13227,12053,13289,13129,13053,13021,13271,28079,12043,13141,13207,37177,13315,13167,28035,28111,13111,13309,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13015,13175,13195,13121,13317,28131,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,13117,47095,13047,28031,13313,13303,28063,13213,13293,47135,13237,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,12049,28077,13023,28027,13187,13133,47075,28011,13107,13199"
31145,2024,8,97,"17199,31181,27065,27091,17139,31121,31011,29101,29085,31083,31079,20107,31129,27173,31175,29211,27029,31093,19031,29075,31047,31019,31167,27073,20183,27087,29083,17059,29173,20097,38083,46097,27125,17145,27079,29105,31059,29053,20089,38099,29061,31039,38045,31073,27041,31125,31163,20123,31183,29175,31171,38089,31035,29129,31099,38095,31169,17151,31117,31061,29073,17165,27009,38031,27071,27127,38093,20163,27149,38065,31185,17047,19087,29079,17069,29151,31173,20147,27121,31143,31077,31137,17123,19093,31065,29089,17013,29033,31001,31081,29157,29003,29041,20141,31113,29107,17003"
37027,2023,7,103,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,47095,13047,28031,13313,13303,28063,13213,13293,47135,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
18177,2022,8,28,"18109,42077,18157,42095,51600,51610,42087,51775,51720,18075,51735,51595,18105,51540,51678,21189,51620,54009,42025,51520,18009,51660,39005,42093,18071,51740,18021,39173"
20133,2024,6,80,"17199,19069,27065,19151,31103,27091,31095,31121,31011,29101,31097,17017,19145,20107,27173,31017,17005,29211,27029,27095,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31053,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,31071,27009,38031,27071,27127,38093,27149,38065,17033,29079,17069,31173,27121,20083,27023,17123,19093,29089,17013,29033,29157,29003,29041,20141,29107,17003"
30063,2021,7,36,"08021,16075,08003,16007,08033,16053,16009,16003,30023,16041,16081,30073,16047,16021,30043,30045,08105,49039,16049,08029,16065,08011,16015,08065,30089,08107,08091,08079,16017,08053,16025,16061,08019,30059,08007,08047"
13031,2020,4,12,"13017,37121,12027,47069,13059,37199,12055,13283,13281,28009,12049,45089"
38029,2020,8,41,"19079,31011,31097,29195,17169,31107,19145,31003,20043,29117,31139,19009,19155,31167,31131,31153,31109,20005,19085,29103,19137,31039,19129,31067,19003,17079,19133,17083,19165,17035,31025,27071,20033,31133,31077,17101,17013,29033,29041,29177,19001"
28035,2020,5,15,"13017,37121,12027,47069,13059,37199,28057,12055,13283,01029,37011,13281,28009,12049,45089"
06061,2024,12,10,"32033,06109,06031,35028,06069,35003,32015,06093,35045,06037"
31089,2021,6,59,"27067,46035,46005,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
45083,2023,1,147,"13097,28113,28097,01023,13035,28019,13091,13151,28121,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,28127,13053,13021,28079,13135,28023,13295,28091,13141,28163,13207,37177,13315,28151,13167,28035,13255,28043,28111,13309,28085,28037,01035,47079,28125,13079,13037,28087,28025,13145,13231,47061,28015,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,28133,13317,28105,28101,28069,28155,28067,01099,47023,13159,13013,37091,01131,13263,28051,13089,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28159,28083,13281,28041,28075,28135,28007,13211,28107,13067,13221,13319,28089,01007,28077,28129,28061,28027,13187,13133,47075,28011,13107,13199,13197"
01099,2024,12,63,"01023,28019,13091,13061,13125,28065,13053,47069,13271,47137,37143,28023,13109,28147,37005,01095,12067,28039,13315,28111,45023,28015,13093,12075,13163,12015,13175,28101,28069,47159,01131,28051,12041,13307,28001,37187,13209,13259,13283,13219,37113,13087,12105,37011,13237,28139,13193,13235,13301,12007,28159,28083,13281,28041,13221,13319,47173,12049,28129,28061,13023,37141,13197"
22019,2020,3,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
27145,2021,4,61,"27067,46035,46005,29069,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17083,17027,29073,17165,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
21067,2023,1,56,"39151,39133,21069,54089,54093,39155,18131,51830,39055,39083,39115,51685,42049,51021,18103,39077,39075,51720,54105,39093,51735,51595,39099,39153,39143,39095,39043,39169,18141,51620,39101,51045,39139,39117,39007,51750,51520,39033,39175,51119,39035,18009,51131,51660,39005,39103,51036,42093,21063,39123,21223,42039,18181,39173,39147,51530"
17109,2020,11,39,"20049,17139,29069,27013,17181,19141,19145,29171,20043,29197,19035,19041,46097,27133,27159,27165,29103,27043,27163,19143,46079,17079,27047,31099,17083,17027,29073,27059,27009,27025,46135,17069,31173,46067,27033,19059,29179,27135,27015"
35043,2021,5,17,"06025,04027,06023,35028,06033,06079,32013,06069,06045,32001,06013,04011,32510,32029,06021,04012,06055"
48063,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
