stcofips,year,month,tier,month_t,deviation
05037,2021,3,mid,-3,-3.344475441085507
05037,2021,3,mid,-4,-4.700284207132768
05037,2021,3,mid,-5,-5.384549222216478
05037,2021,3,mid,-6,-5.352791164930579
05037,2023,8,mid,-1,0.21554287412206463
05037,2023,8,mid,-2,0.4448221367460121
05037,2023,8,mid,-3,1.0132268420391313
05037,2023,8,mid,-4,1.6881430074620027
05037,2023,8,mid,-5,1.9889247022476155
05037,2023,8,mid,-6,2.0632539711491376
05043,2025,7,mid,-1,-0.3836797794111533
05043,2025,7,mid,-2,-1.5040352627066653
05043,2025,7,mid,-3,-3.4044716738295193
05043,2025,7,mid,-4,-5.398678013128276
05043,2025,7,mid,-5,-6.894403414854764
05043,2025,7,mid,-6,-8.118703336384456
05063,2024,11,mid,-1,0.1541094636772442
05063,2024,11,mid,-2,0.31507608360479367
05063,2024,11,mid,-3,0.4417047983990017
05063,2024,11,mid,-4,0.5407728102515676
05063,2024,11,mid,-5,0.5855154642529072
05063,2024,11,mid,-6,0.5203169130997765
05069,2025,7,mid,-1,0.6162810662648894
05069,2025,7,mid,-2,1.11617180446612
05069,2025,7,mid,-3,0.9954206598235515
05069,2025,7,mid,-4,0.6832170833445588
05069,2025,7,mid,-5,0.37133957595675327
05069,2025,7,mid,-6,0.5257791378279393
05077,2021,3,mid,-1,-1.9652482578285628
05077,2021,3,mid,-2,-2.7847121216796467
05077,2021,3,mid,-3,-2.3827750438693727
05077,2021,3,mid,-4,-2.5308323389165537
05077,2021,3,mid,-5,-3.044554210192544
05077,2021,3,mid,-6,-3.3950985973214785
05077,2024,4,mid,-1,-0.15232213733385436
05077,2024,4,mid,-2,0.38203450827406016
05077,2024,4,mid,-3,1.1608744114325873
05077,2024,4,mid,-4,1.9371547014337835
05077,2024,4,mid,-5,2.1999026125849355
05077,2024,4,mid,-6,1.939374822945041
05081,2021,12,mid,-1,1.0162879516014982
05081,2021,12,mid,-2,1.9673379534050355
05081,2021,12,mid,-3,2.569498110019495
05081,2021,12,mid,-4,2.9429285553499653
05081,2021,12,mid,-5,3.142869135493342
05081,2021,12,mid,-6,3.5261258160974336
05089,2025,8,mid,-1,1.2872630218629837
05089,2025,8,mid,-2,1.1733669347182598
05089,2025,8,mid,-3,0.16802143451367613
05089,2025,8,mid,-4,-1.4062527510254625
05089,2025,8,mid,-5,-2.706997435298902
05089,2025,8,mid,-6,-3.673968993763964
05093,2021,3,mid,-1,0.8664798638876476
