target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
29055,2023,4,1,29221,196592.21374546137,169310.51996125677
18083,2024,7,2,"17033,18125",144624.410518994,140035.49918802764
38021,2024,5,1,38045,150356.4238993276,165666.87141369568
55083,2020,8,1,55078,169818.84362407267,190199.61318766148
13163,2021,5,2,"13107,13301",124347.13150187347,102526.13051088688
21181,2023,7,1,21201,175764.1763048032,169521.3081327962
26107,2022,8,2,"26133,26085",203996.45814170144,153889.41672098698
01097,2024,12,2,"28041,28039",196122.4562086512,164192.23260019632
47049,2024,7,1,47137,240066.97595220208,221384.13366283823
17039,2023,4,1,17147,117755.1747276914,190181.58526281745
18017,2022,7,1,18015,140516.80325479395,196794.0756192068
18099,2025,4,1,18131,242824.9789113881,178656.37247705073
13119,2024,2,1,13195,265942.0332839198,290280.283479999
45073,2022,2,3,"13257,13147,13137",236490.94164488884,243297.6116317884
34025,2022,5,1,34021,623940.2240692256,359441.2016861215
46013,2023,5,2,"38081,46045",211476.98512820047,201762.06275966828
40057,2022,6,1,48197,90671.6529499486,108967.29766644916
29003,2020,7,1,20043,193869.8355897312,104928.843683136
48239,2023,10,2,"48089,48481",229141.0720778425,264075.48621916096
27117,2021,4,5,"27133,27081,27101,46011,27083",143113.00717057366,180235.54879032512
51169,2025,2,1,47067,162819.3188816624,157164.95566584496
06023,2024,11,1,06093,452505.72145722824,289466.88957468397
38049,2023,6,1,38083,169081.48301311347,176643.72406319226
06107,2024,12,1,06031,354066.10196471313,353520.616447024
38019,2024,7,2,"38095,38099",145261.4261344359,152918.183778955
05075,2024,12,1,05067,127407.40211905797,99762.47174130556
34035,2022,6,2,"34019,34021",543962.7810430384,449123.9400193781
40013,2022,1,1,40095,196447.3549861159,177040.90005669426
48079,2020,6,1,48017,,113558.63193382938
51105,2025,5,3,"21095,21013,47067",106767.2310263506,120811.62864938557
36119,2022,9,2,"36005,36087",720107.8760250075,559081.9222920114
48135,2021,3,1,48461,224321.95007796164,138177.66996823295
06019,2025,3,1,06031,407244.5738305386,356378.909285939
13099,2021,4,1,13037,108283.23276410246,102095.47242944824
04015,2022,2,1,04012,341172.7951688155,235854.85448552365
33015,2023,8,1,33013,554611.3599271196,421942.62926473655
21115,2020,6,1,21159,99537.02192528972,75353.02943802267
40071,2023,5,2,"40103,40053",109928.55895273674,129170.9990197031
55067,2020,7,1,55078,133429.64579865747,187804.7213577115
29223,2022,5,1,29093,133861.9684249255,139890.35638683185
19053,2025,5,2,"19185,19117",148844.47795591792,151226.46391472858
41017,2020,5,2,"41037,41025",455748.6636131543,123934.02882170865
31027,2025,4,1,31179,215174.8111485825,230428.0052462738
22099,2025,4,1,22007,164189.98636846978,167199.42530784474
26105,2020,11,1,26101,186712.78979395237,171876.78263884407
40141,2021,7,1,40033,53789.81569101234,85439.01219946537
29183,2021,5,1,17083,293053.2784701853,165918.19418870888
51153,2020,1,1,51685,410168.5738134095,319895.31352783693
26039,2024,6,2,"26143,26119",163049.4015041515,173274.14360247442
54015,2024,2,1,54067,118500.75712945912,136399.35858801278
16083,2023,5,2,"16047,16053",350715.00367821637,350049.94229270326
27007,2021,9,2,"27135,27029",206587.9470799334,181991.11399093427
